date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
16:31:31	2134/2134	---MCZ	200	added ('OK')	application/javascript	etag:W/%2267506ec1632b9344cf94660205b0dabf%22	https://userapp.zyrosite.com/v79/js/chunk-cc96683a.518a70bb.js	C:/Users/Viet/Desktop/tesst/vt/userapp.zyrosite.com/v79/js/chunk-cc96683a.518a70bb.js	(from https://napchaivietthai.com/)
16:31:32	23654/23654	---MCZ	200	added ('OK')	text/css	etag:W/%222e56e7d2935c42056da42cbbfdd40c78%22	https://userapp.zyrosite.com/v79/css/index.adb3ca33.css	C:/Users/Viet/Desktop/tesst/vt/userapp.zyrosite.com/v79/css/index.adb3ca33.css	(from https://napchaivietthai.com/)
16:31:32	339811/339811	---MCZ	200	added ('OK')	application/javascript	etag:W/%22fc2aac83beebda4da2168d89fcab6b41%22	https://userapp.zyrosite.com/v79/js/chunk-vendors.55054670.js	C:/Users/Viet/Desktop/tesst/vt/userapp.zyrosite.com/v79/js/chunk-vendors.55054670.js	(from https://napchaivietthai.com/)
16:31:33	44941/44941	---MCZ	200	added ('OK')	application/javascript	etag:W/%22fb38695d4949e0f975ddeef05d0a5fea%22	https://userapp.zyrosite.com/v79/js/index.0a2232e3.js	C:/Users/Viet/Desktop/tesst/vt/userapp.zyrosite.com/v79/js/index.0a2232e3.js	(from https://napchaivietthai.com/)
16:32:13	62195/62195	---M--	200	added ('OK')	image/png	etag:%2235c025952665d4fbd72a7828078b4f70%22	https://zyroassets.s3.us-east-2.amazonaws.com/_SITE-ASSETS/A8576OQ756ujLrWl/favicon.png	C:/Users/Viet/Desktop/tesst/vt/zyroassets.s3.us-east-2.amazonaws.com/_SITE-ASSETS/A8576OQ756ujLrWl/favicon.png	(from https://napchaivietthai.com/)
16:32:13	64802/64802	---M--	200	added ('OK')	image/png	etag:%22c8c020759b4a5b7d2adcb296ad3a00db%22	https://assets.zyrosite.com//A8576OQ756ujLrWl/img-AwvZ5LpPR0ILB8zX.png	C:/Users/Viet/Desktop/tesst/vt/assets.zyrosite.com/A8576OQ756ujLrWl/img-AwvZ5LpPR0ILB8zX.png	(from https://napchaivietthai.com/)
16:32:15	154137/154137	---MCZ	200	added ('OK')	text/html	date:Mon,%2001%20Feb%202021%2014:40:17%20GMT	https://napchaivietthai.com/gioi-thieu	C:/Users/Viet/Desktop/tesst/vt/napchaivietthai.com/gioi-thieu.html	(from https://napchaivietthai.com/)
16:32:16	154946/154946	---MCZ	200	added ('OK')	text/html	date:Mon,%2001%20Feb%202021%2014:40:17%20GMT	https://napchaivietthai.com/nap-chai	C:/Users/Viet/Desktop/tesst/vt/napchaivietthai.com/nap-chai.html	(from https://napchaivietthai.com/)
16:32:17	168176/168176	---MCZ	200	added ('OK')	text/html	date:Mon,%2001%20Feb%202021%2014:40:17%20GMT	https://napchaivietthai.com/nap-nhom	C:/Users/Viet/Desktop/tesst/vt/napchaivietthai.com/nap-nhom.html	(from https://napchaivietthai.com/)
16:32:18	149313/149313	---MCZ	200	added ('OK')	text/html	date:Mon,%2001%20Feb%202021%2014:40:17%20GMT	https://napchaivietthai.com/nap-thu-y	C:/Users/Viet/Desktop/tesst/vt/napchaivietthai.com/nap-thu-y.html	(from https://napchaivietthai.com/)
16:32:18	171921/171921	---MCZ	200	added ('OK')	text/html	date:Mon,%2001%20Feb%202021%2014:40:17%20GMT	https://napchaivietthai.com/nap-vien-chan	C:/Users/Viet/Desktop/tesst/vt/napchaivietthai.com/nap-vien-chan.html	(from https://napchaivietthai.com/)
16:32:20	152551/152551	---MCZ	200	added ('OK')	text/html	date:Mon,%2001%20Feb%202021%2014:40:17%20GMT	https://napchaivietthai.com/nap-bi-nhua	C:/Users/Viet/Desktop/tesst/vt/napchaivietthai.com/nap-bi-nhua.html	(from https://napchaivietthai.com/)
16:32:21	163180/163180	---MCZ	200	added ('OK')	text/html	date:Mon,%2001%20Feb%202021%2014:40:17%20GMT	https://napchaivietthai.com/mang-seal	C:/Users/Viet/Desktop/tesst/vt/napchaivietthai.com/mang-seal.html	(from https://napchaivietthai.com/)
16:32:22	111838/111838	---M--	200	added ('OK')	image/jpeg	etag:%2287194db0ee57d2ea4b4ba0a309e0101d%22	https://assets.zyrosite.com//A8576OQ756ujLrWl/viet-thai-Yyvn5yx77nH0kWJv.jpg	C:/Users/Viet/Desktop/tesst/vt/assets.zyrosite.com/A8576OQ756ujLrWl/viet-thai-Yyvn5yx77nH0kWJv.jpg	(from https://napchaivietthai.com/)
16:32:22	150526/150526	---MCZ	200	added ('OK')	text/html	date:Mon,%2001%20Feb%202021%2014:40:17%20GMT	https://napchaivietthai.com/lien-he	C:/Users/Viet/Desktop/tesst/vt/napchaivietthai.com/lien-he.html	(from https://napchaivietthai.com/)
16:32:22	17896/17896	---M--	200	added ('OK')	image/png	etag:%220c4239d314efa470e9ff38729df5e9cd%22	https://assets.zyrosite.com//A8576OQ756ujLrWl/napnhom-YBgV1oEZ1ESRZL3Z.png	C:/Users/Viet/Desktop/tesst/vt/assets.zyrosite.com/A8576OQ756ujLrWl/napnhom-YBgV1oEZ1ESRZL3Z.png	(from https://napchaivietthai.com/)
16:32:22	17923/17923	---M--	200	added ('OK')	image/png	etag:%2270e2f1f766ad26c1977618da933e8199%22	https://assets.zyrosite.com//A8576OQ756ujLrWl/img-AwvZ5LLNMqiO2Kap.png	C:/Users/Viet/Desktop/tesst/vt/assets.zyrosite.com/A8576OQ756ujLrWl/img-AwvZ5LLNMqiO2Kap.png	(from https://napchaivietthai.com/)
16:32:23	9464/9464	---M--	200	added ('OK')	image/png	etag:%226adc1599b928ef21385e4121fc85ff18%22	https://assets.zyrosite.com//A8576OQ756ujLrWl/img-mp8PoX6oy6Hq2MML.png	C:/Users/Viet/Desktop/tesst/vt/assets.zyrosite.com/A8576OQ756ujLrWl/img-mp8PoX6oy6Hq2MML.png	(from https://napchaivietthai.com/)
16:32:23	16503/16503	---M--	200	added ('OK')	image/png	etag:%22d5cd3a834ab6e5a8886c1c9724cbe994%22	https://assets.zyrosite.com//A8576OQ756ujLrWl/napnhua-mP495XPXPgfL7WZ6.png	C:/Users/Viet/Desktop/tesst/vt/assets.zyrosite.com/A8576OQ756ujLrWl/napnhua-mP495XPXPgfL7WZ6.png	(from https://napchaivietthai.com/)
16:32:24	86832/86832	---MCZ	404	error ('Not%20Found')	text/html	date:Tue,%2002%20Feb%202021%2009:32:24%20GMT	https://napchaivietthai.com/https	C:/Users/Viet/Desktop/tesst/vt/napchaivietthai.com/https	(from https://napchaivietthai.com/)
16:32:37	0/0	---M--	302	error ('Found')	text/html	date:Tue,%2002%20Feb%202021%2009:32:36%20GMT	https://www.facebook.com/congtytnhhbaobivietthai/	C:/Users/Viet/Desktop/tesst/vt/www.facebook.com/congtytnhhbaobivietthai/index.html	(from https://napchaivietthai.com/)
16:32:39	78153/78153	---M--	200	added ('OK')	image/jpeg	etag:%22f2040167f31d96a6e853d07ba46988d8%22	https://zyroassets.s3.us-east-2.amazonaws.com/_SITE-ASSETS/A8576OQ756ujLrWl/ogimage.jpg	C:/Users/Viet/Desktop/tesst/vt/zyroassets.s3.us-east-2.amazonaws.com/_SITE-ASSETS/A8576OQ756ujLrWl/ogimage.jpg	(from https://napchaivietthai.com/)
16:32:45	107333/107333	---M--	200	added ('OK')	image/jpeg	etag:%22e81ed21fc8308528a8b4350d485f58a2%22	https://zyroscreenshot.s3.us-east-2.amazonaws.com/1612114516034-qz632.jpeg	C:/Users/Viet/Desktop/tesst/vt/zyroscreenshot.s3.us-east-2.amazonaws.com/1612114516034-qz632.jpg	(from https://napchaivietthai.com/)
16:32:45	22113/22113	---M--	200	added ('OK')	image/jpeg	date:Sun,%2031%20Jan%202021%2022:45:59%20GMT	https://images.unsplash.com/photo-1611502692278-8790788af174?ixid=MXw3MjU4M3wwfDF8c2VhcmNofDExM3x8V0hJVEV8ZW58MHx8fA&ixlib=rb-1.2.1&w=1366&q=70&auto=format	C:/Users/Viet/Desktop/tesst/vt/images.unsplash.com/photo-1611502692278-8790788af174.400854.delayed	(from https://napchaivietthai.com/)
16:32:45	12606/12606	---M--	200	added ('OK')	image/jpeg	date:Tue,%2002%20Feb%202021%2009:12:15%20GMT	https://images.unsplash.com/photo-1528731708534-816fe59f90cb?ixid=MXw3MjU4M3wwfDF8c2VhcmNofDI5OHx8d2hpdGV8ZW58MHx8fA&ixlib=rb-1.2.1&w=1366&q=70&auto=format	C:/Users/Viet/Desktop/tesst/vt/images.unsplash.com/photo-1528731708534-816fe59f90cb401b.jpg	(from https://napchaivietthai.com/)
16:32:46	10664/10664	---M--	200	added ('OK')	image/jpeg	etag:%22e8f888b7a1cb0276ec1060bec854e4ff%22	https://assets.zyrosite.com//A8576OQ756ujLrWl/img-YX45LXjyVBCnoB2O.jpg	C:/Users/Viet/Desktop/tesst/vt/assets.zyrosite.com/A8576OQ756ujLrWl/img-YX45LXjyVBCnoB2O.jpg	(from https://napchaivietthai.com/)
16:32:46	88579/88579	---M--	200	added ('OK')	image/jpeg	date:Sun,%2031%20Jan%202021%2022:45:57%20GMT	https://images.unsplash.com/photo-1565514158740-064f34bd6cfd?ixid=MXw3MjU4M3wwfDF8c2VhcmNofDExMHx8YnV5JTIwb25saW5lfGVufDB8fHw&ixlib=rb-1.2.1&w=1366&q=70&auto=format	C:/Users/Viet/Desktop/tesst/vt/images.unsplash.com/photo-1565514158740-064f34bd6cfde6e6.jpg	(from https://napchaivietthai.com/)
16:32:46	10723/10723	---M--	200	added ('OK')	image/jpeg	etag:%2218fa54a976480ea82eebdac107ae7914%22	https://assets.zyrosite.com//A8576OQ756ujLrWl/img-mjEyxQ4rOyCvnDBg.jpg	C:/Users/Viet/Desktop/tesst/vt/assets.zyrosite.com/A8576OQ756ujLrWl/img-mjEyxQ4rOyCvnDBg.jpg	(from https://napchaivietthai.com/)
16:32:46	54526/54526	---M--	200	added ('OK')	image/jpeg	etag:%22abd1c2a23cf32794333b1a6cccfda6f3%22	https://assets.zyrosite.com//A8576OQ756ujLrWl/img-d95N37a7RDsyVEZn.jpg	C:/Users/Viet/Desktop/tesst/vt/assets.zyrosite.com/A8576OQ756ujLrWl/img-d95N37a7RDsyVEZn.jpg	(from https://napchaivietthai.com/)
16:32:46	53811/53811	---M--	200	added ('OK')	image/jpeg	etag:%2205fd3352935b96f2d72b618b01dfad29%22	https://assets.zyrosite.com//A8576OQ756ujLrWl/N-p_nh-YBgDlloZ8gFr8Pe9.jpg	C:/Users/Viet/Desktop/tesst/vt/assets.zyrosite.com/A8576OQ756ujLrWl/N-p_nh-YBgDlloZ8gFr8Pe9.jpg	(from https://napchaivietthai.com/)
16:32:47	48352/48352	---M--	200	added ('OK')	image/jpeg	etag:%22a639a22f07424d77ed319cf79d46c11b%22	https://assets.zyrosite.com//A8576OQ756ujLrWl/vi-n-ch-n-Aq2xeeG90xiMO04k.jpg	C:/Users/Viet/Desktop/tesst/vt/assets.zyrosite.com/A8576OQ756ujLrWl/vi-n-ch-n-Aq2xeeG90xiMO04k.jpg	(from https://napchaivietthai.com/)
16:32:47	13369/13369	---M--	200	added ('OK')	image/png	etag:%223951a812c217aef3acc2fe788119594f%22	https://assets.zyrosite.com//A8576OQ756ujLrWl/img-m6LkMDRVXwijB6py.png	C:/Users/Viet/Desktop/tesst/vt/assets.zyrosite.com/A8576OQ756ujLrWl/img-m6LkMDRVXwijB6py.png	(from https://napchaivietthai.com/)
16:32:48	22959/22959	---M--	200	added ('OK')	image/png	etag:%22e5ebe4543ac8294245adaeb4f36544a7%22	https://assets.zyrosite.com//A8576OQ756ujLrWl/ta-i_xu-ng-removebg-preview-m6LVr71wLvIg5gKP.png	C:/Users/Viet/Desktop/tesst/vt/assets.zyrosite.com/A8576OQ756ujLrWl/ta-i_xu-ng-removebg-preview-m6LVr71wLvIg5gKP.png	(from https://napchaivietthai.com/)
16:32:48	57956/57956	---M--	200	added ('OK')	image/jpeg	etag:%22b8c949db6731c39aa3733a193f21ff01%22	https://assets.zyrosite.com//A8576OQ756ujLrWl/m-u-v-ng-YKbV11MP3DFRJLP0.jpg	C:/Users/Viet/Desktop/tesst/vt/assets.zyrosite.com/A8576OQ756ujLrWl/m-u-v-ng-YKbV11MP3DFRJLP0.jpg	(from https://napchaivietthai.com/)
